title,id,brand,image,originalPrice,salePrice,discount,rating,reviewCount,thumbnails,description,detailImage,performance,extends
Phụ Kiện Dây Cable Sleeving 24 Pin Rainbow,1047248083,Thermaltake,https://product.hstatic.net/200000722513/product/gearvn_24_pin_rainbrow_8b0a7d94066441ba9f7ba60492daf617_7f94d65d8c8e46fbb12dd099a90e9e83.jpg,500000.0,305000,0.39,1.1,276,['https://product.hstatic.net/200000722513/product/gearvn_24_pin_rainbrow_8b0a7d94066441ba9f7ba60492daf617_7f94d65d8c8e46fbb12dd099a90e9e83.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gearvn_24_pin_rainbrow_8b0a7d94066441ba9f7ba60492daf617_7f94d65d8c8e46fbb12dd099a90e9e83.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Phụ Kiện Dây Cable Sleeving 24 Pin Orange - Interleaved - Black,1047248081,Thermaltake,https://product.hstatic.net/200000722513/product/gearvn_24_pin_o_i_b_d68df3b63aba4ddb806158f1150a1d4e_b88efb6da78a45bb81ccf85b1ea277fe.jpg,500000.0,315000,0.37,0.2,128,['https://product.hstatic.net/200000722513/product/gearvn_24_pin_o_i_b_d68df3b63aba4ddb806158f1150a1d4e_b88efb6da78a45bb81ccf85b1ea277fe.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gearvn_24_pin_o_i_b_d68df3b63aba4ddb806158f1150a1d4e_b88efb6da78a45bb81ccf85b1ea277fe.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Phụ Kiện Dây Cable Sleeving 24 Pin Black - Interleaved - Red,1047248068,Thermaltake,https://product.hstatic.net/200000722513/product/day-cable-sleeving-24-pin-black-interleaved-red_b4e58642cdf242ba986f5718fad9fcef.png,500000.0,265000,0.47,1.4,361,['https://product.hstatic.net/200000722513/product/day-cable-sleeving-24-pin-black-interleaved-red_b4e58642cdf242ba986f5718fad9fcef.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/day-cable-sleeving-24-pin-black-interleaved-red_b4e58642cdf242ba986f5718fad9fcef.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
PC GVN Intel i3-12100F/ VGA RTX 3050,1047248066,GEARVN,https://product.hstatic.net/200000722513/product/gvn07935__1__b45c07447bad4fd3ba19046a4ea15744.png,11390000.0,8542500,0.25,0.2,336,['https://product.hstatic.net/200000722513/product/gvn07935__1__b45c07447bad4fd3ba19046a4ea15744.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gvn07935__1__b45c07447bad4fd3ba19046a4ea15744.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
PC GVN Homework R3 4300G,1047247945,GEARVN,https://product.hstatic.net/200000722513/product/homework_r3_f5c40de10d1d42c2b79b220633e4fcf4.png,5990000.0,3653900,0.39,4.4,199,['https://product.hstatic.net/200000722513/product/homework_r3_f5c40de10d1d42c2b79b220633e4fcf4.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/homework_r3_f5c40de10d1d42c2b79b220633e4fcf4.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Corsair 680X RGB TG White (CC-9011169-WW),1047247788,Corsair,https://product.hstatic.net/200000722513/product/680x_gearvn_900400142eb94199874f9adbdf74b4d7_8cef6e261b7340baa69d8835b36579a6.png,5990000.0,3953400,0.34,2.3,495,['https://product.hstatic.net/200000722513/product/680x_gearvn_900400142eb94199874f9adbdf74b4d7_8cef6e261b7340baa69d8835b36579a6.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/680x_gearvn_900400142eb94199874f9adbdf74b4d7_8cef6e261b7340baa69d8835b36579a6.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Chuột Logitech G304 Wireless,1047247711,Logitech,https://product.hstatic.net/200000722513/product/gvn_log_g304_3df28cd60a48412b8fb1d2ff762dc6a9_1f12340f2e6b4b8892163de0a06676f2.png,740000.0,429200,0.42,0.4,497,['https://product.hstatic.net/200000722513/product/gvn_log_g304_3df28cd60a48412b8fb1d2ff762dc6a9_1f12340f2e6b4b8892163de0a06676f2.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gvn_log_g304_3df28cd60a48412b8fb1d2ff762dc6a9_1f12340f2e6b4b8892163de0a06676f2.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Chuột Logitech G302 DAEDALUS PRIME,1047247705,Logitech,https://product.hstatic.net/200000722513/product/gearvn_logitech_g302_89980f1c046d49529fa5a8b15604c518_f797861d797645d5bf8b4614bc373b38.png,590000.0,336300,0.43,1.0,500,['https://product.hstatic.net/200000722513/product/gearvn_logitech_g302_89980f1c046d49529fa5a8b15604c518_f797861d797645d5bf8b4614bc373b38.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gearvn_logitech_g302_89980f1c046d49529fa5a8b15604c518_f797861d797645d5bf8b4614bc373b38.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Chuột gaming Corsair Harpoon Pro RGB (CH-9301111-AP),1047247649,Corsair,https://product.hstatic.net/200000722513/product/ming-corsair-harpoon-pro-rgb-1_-_copy_8fd71a20c88e4d5ba2231e87ca404bdf_1a947ad7ab5d4436ae3c8f2b29f7324e.png,450000.0,333000,0.26,3.1,396,['https://product.hstatic.net/200000722513/product/ming-corsair-harpoon-pro-rgb-1_-_copy_8fd71a20c88e4d5ba2231e87ca404bdf_1a947ad7ab5d4436ae3c8f2b29f7324e.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/ming-corsair-harpoon-pro-rgb-1_-_copy_8fd71a20c88e4d5ba2231e87ca404bdf_1a947ad7ab5d4436ae3c8f2b29f7324e.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Chuột gaming Corsair Glaive RGB Pro Black (CH-9302211-AP),1047247643,Corsair,https://product.hstatic.net/200000722513/product/gearvn_corsair_glaivepro_f31b254f5fa34d7aa72679daf98beaf1_3e3a576eab0b4d778d95c37a5bfccb8b.png,1790000.0,930800,0.48,4.6,78,['https://product.hstatic.net/200000722513/product/gearvn_corsair_glaivepro_f31b254f5fa34d7aa72679daf98beaf1_3e3a576eab0b4d778d95c37a5bfccb8b.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gearvn_corsair_glaivepro_f31b254f5fa34d7aa72679daf98beaf1_3e3a576eab0b4d778d95c37a5bfccb8b.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Chuột Corsair NightSword RGB (CH-9306011-AP),1047247569,Corsair,https://product.hstatic.net/200000722513/product/gvn_corsair_ns_2025129c04994994801fab36f690087d_cfb6be8b5730455dbb2b3938c07ab8f2.png,1990000.0,1094500,0.45,4.5,166,['https://product.hstatic.net/200000722513/product/gvn_corsair_ns_2025129c04994994801fab36f690087d_cfb6be8b5730455dbb2b3938c07ab8f2.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gvn_corsair_ns_2025129c04994994801fab36f690087d_cfb6be8b5730455dbb2b3938c07ab8f2.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Chuột Corsair M55 RGB Pro Black (CH-9308011-AP),1047247543,Corsair,https://product.hstatic.net/200000722513/product/gvn_corsair_m55_95fb1dbe4b22448c91f3034cc9bcf79a_6188ef1a30c44c91b15b3fc7223f1f4c.png,790000.0,418700,0.47,4.0,139,['https://product.hstatic.net/200000722513/product/gvn_corsair_m55_95fb1dbe4b22448c91f3034cc9bcf79a_6188ef1a30c44c91b15b3fc7223f1f4c.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gvn_corsair_m55_95fb1dbe4b22448c91f3034cc9bcf79a_6188ef1a30c44c91b15b3fc7223f1f4c.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Chuột Corsair IronClaw RGB Wireless (CH-9317011-AP),1047247524,Corsair,https://product.hstatic.net/200000722513/product/gearvn_corsair_ironclawwireless_1_8f3839ce11c64de19a278c31fa2d5c21_99e9a9a400be43c1be3e3f1610ac509b.png,1790000.0,1020300,0.43,3.5,275,['https://product.hstatic.net/200000722513/product/gearvn_corsair_ironclawwireless_1_8f3839ce11c64de19a278c31fa2d5c21_99e9a9a400be43c1be3e3f1610ac509b.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gearvn_corsair_ironclawwireless_1_8f3839ce11c64de19a278c31fa2d5c21_99e9a9a400be43c1be3e3f1610ac509b.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
PC GVN Homework i5 12400,1047247517,GEARVN,https://product.hstatic.net/200000722513/product/123_01de0411c0594b57a1a91175d7511f5e_c6ec644482f84a47aabbe83ed5a6b6df.png,8690000.0,6430600,0.26,3.6,323,['https://product.hstatic.net/200000722513/product/123_01de0411c0594b57a1a91175d7511f5e_c6ec644482f84a47aabbe83ed5a6b6df.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/123_01de0411c0594b57a1a91175d7511f5e_c6ec644482f84a47aabbe83ed5a6b6df.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
PC GVN Homework i3 - GT,1047247508,GEARVN,https://product.hstatic.net/200000722513/product/thumb_pc_van_phong_moi-co_vga_bfe5d4cd17004deea9307ea6935bc386_cf638c6d020b4f799a04aafc72245f9c.jpg,8090000.0,4611300,0.43,4.7,159,['https://product.hstatic.net/200000722513/product/thumb_pc_van_phong_moi-co_vga_bfe5d4cd17004deea9307ea6935bc386_cf638c6d020b4f799a04aafc72245f9c.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/thumb_pc_van_phong_moi-co_vga_bfe5d4cd17004deea9307ea6935bc386_cf638c6d020b4f799a04aafc72245f9c.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
PC GVN Homework i3 12100,1047247475,GEARVN,https://product.hstatic.net/200000722513/product/gvn_homework_i3_gen_12_a76b653a11ba441cb36ee15997e08e9f_4521d8ae44f54b558e59d0c51ebd1ec9.jpg,6990000.0,5032800,0.28,1.0,473,['https://product.hstatic.net/200000722513/product/gvn_homework_i3_gen_12_a76b653a11ba441cb36ee15997e08e9f_4521d8ae44f54b558e59d0c51ebd1ec9.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gvn_homework_i3_gen_12_a76b653a11ba441cb36ee15997e08e9f_4521d8ae44f54b558e59d0c51ebd1ec9.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính ASUS ROG Strix Helios,1047247435,ASUS,https://product.hstatic.net/200000722513/product/case_asus_helious_gx601_2_537754aff5d741a9a4934f82a4d48755_6753951007db418a98a0eb3fe2e8a96f.png,6490000.0,4867500,0.25,2.5,391,['https://product.hstatic.net/200000722513/product/case_asus_helious_gx601_2_537754aff5d741a9a4934f82a4d48755_6753951007db418a98a0eb3fe2e8a96f.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/case_asus_helious_gx601_2_537754aff5d741a9a4934f82a4d48755_6753951007db418a98a0eb3fe2e8a96f.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Vỏ máy tính Cooler Master Cosmos C700P Black Edition,1047247356,Cooler Master,https://product.hstatic.net/200000722513/product/gvn_cosmos_c700p_black_edition_52596d5816ba404cbd563991e5756284_13e0a1dd2fb04b9d90fa5b6b82c5304e.jpg,8490000.0,6367500,0.25,2.2,263,['https://product.hstatic.net/200000722513/product/gvn_cosmos_c700p_black_edition_52596d5816ba404cbd563991e5756284_13e0a1dd2fb04b9d90fa5b6b82c5304e.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gvn_cosmos_c700p_black_edition_52596d5816ba404cbd563991e5756284_13e0a1dd2fb04b9d90fa5b6b82c5304e.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Fan NZXT AER RGB 2 White (HF-28120-B1),1047247346,NZXT,https://product.hstatic.net/200000722513/product/rgb-singlefan-white120-lowanglepurple_50d9ebb204e643c7983b7d569cc5035f_d8f95578cc1345e0bb2a716207c499b5.png,790000.0,513500,0.35,4.5,84,['https://product.hstatic.net/200000722513/product/rgb-singlefan-white120-lowanglepurple_50d9ebb204e643c7983b7d569cc5035f_d8f95578cc1345e0bb2a716207c499b5.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/rgb-singlefan-white120-lowanglepurple_50d9ebb204e643c7983b7d569cc5035f_d8f95578cc1345e0bb2a716207c499b5.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Đèn thông minh Nanoleaf Shapes Tam Giác Mini 5 miếng (NL48-5002TW-5PK),1047247284,Nanoleaf,https://product.hstatic.net/200000722513/product/tam_giac_5_481055979e9544d89835cee04145d722_01947bcc286f447ea276b756ed38670e.jpg,2590000.0,1787100,0.31,2.6,100,['https://product.hstatic.net/200000722513/product/tam_giac_5_481055979e9544d89835cee04145d722_01947bcc286f447ea276b756ed38670e.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/tam_giac_5_481055979e9544d89835cee04145d722_01947bcc286f447ea276b756ed38670e.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bàn phím Logitech G213 RGB,1047247303,Logitech,https://product.hstatic.net/200000722513/product/thumbphim_debdc124120a402cb74899dfda6c1bc1_7408b14cb28d4e5e87ae1b37dbb8ee13.png,990000.0,702900,0.29,3.8,84,['https://product.hstatic.net/200000722513/product/thumbphim_debdc124120a402cb74899dfda6c1bc1_7408b14cb28d4e5e87ae1b37dbb8ee13.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/thumbphim_debdc124120a402cb74899dfda6c1bc1_7408b14cb28d4e5e87ae1b37dbb8ee13.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Đèn thông minh Nanoleaf Shapes Tam Giác Mini 10 miếng (Bộ mở rộng) (NL48-1001TW-10PK),1047247267,Nanoleaf,https://product.hstatic.net/200000722513/product/9794_63dc3f7109f42f8030a9a8c295fcea86_6adf24c251a143028f3cf483546390af_6dcfd41d805e41ea9962903f983743b0.jpg,2790000.0,1701900,0.39,2.2,106,['https://product.hstatic.net/200000722513/product/9794_63dc3f7109f42f8030a9a8c295fcea86_6adf24c251a143028f3cf483546390af_6dcfd41d805e41ea9962903f983743b0.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/9794_63dc3f7109f42f8030a9a8c295fcea86_6adf24c251a143028f3cf483546390af_6dcfd41d805e41ea9962903f983743b0.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Đèn thông minh Nanoleaf Shapes Tam Giác 9 miếng (NL47-0002TW-9PK),1047247250,Nanoleaf,https://product.hstatic.net/200000722513/product/5699_a62ea6305d5e31107160e6b7f21adad5_143cb7e2091b4f2f87a34aee5d684199_28c396b8c6264d9d8b98e1cec72993ca.jpg,5690000.0,3072600,0.46,2.9,338,['https://product.hstatic.net/200000722513/product/5699_a62ea6305d5e31107160e6b7f21adad5_143cb7e2091b4f2f87a34aee5d684199_28c396b8c6264d9d8b98e1cec72993ca.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/5699_a62ea6305d5e31107160e6b7f21adad5_143cb7e2091b4f2f87a34aee5d684199_28c396b8c6264d9d8b98e1cec72993ca.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Đèn thông minh Nanoleaf Shapes Tam Giác 3 miếng (Bộ mở rộng) (NL47-0001TW-3PK),1047247245,Nanoleaf,https://product.hstatic.net/200000722513/product/9802_305cbdd77e7cfca5d266897dadbcdfa3_40a780719ba540ee8390d126f732bd00_32ab02aa3aa440cdbe8ab25d0fe877fa.jpg,1690000.0,845000,0.5,0.9,333,['https://product.hstatic.net/200000722513/product/9802_305cbdd77e7cfca5d266897dadbcdfa3_40a780719ba540ee8390d126f732bd00_32ab02aa3aa440cdbe8ab25d0fe877fa.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/9802_305cbdd77e7cfca5d266897dadbcdfa3_40a780719ba540ee8390d126f732bd00_32ab02aa3aa440cdbe8ab25d0fe877fa.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Đèn thông minh Nanoleaf Shapes Lục Giác 9 miếng (NL42-0002HX-9PK),1047247230,Nanoleaf,https://product.hstatic.net/200000722513/product/nh-nanoleaf-shapes-luc-giac-9-o-den-9_31f9b14d62c6492e8ee20ff3a69bf929_65a9b4c0321141c9a39a3bc79c6b1460.png,5690000.0,3015700,0.47,3.3,380,['https://product.hstatic.net/200000722513/product/nh-nanoleaf-shapes-luc-giac-9-o-den-9_31f9b14d62c6492e8ee20ff3a69bf929_65a9b4c0321141c9a39a3bc79c6b1460.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/nh-nanoleaf-shapes-luc-giac-9-o-den-9_31f9b14d62c6492e8ee20ff3a69bf929_65a9b4c0321141c9a39a3bc79c6b1460.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Đèn thông minh Nanoleaf Shapes Lục Giác 5 miếng,1047247213,Nanoleaf,https://product.hstatic.net/200000722513/product/nh-nanoleaf-shapes-luc-giac-5-o-den-8_e690a842633a473599d56d4bf9ac452a_cf8e98b6ee214946b7056471c08d7fc5.png,3390000.0,1830600,0.46,5.0,352,['https://product.hstatic.net/200000722513/product/nh-nanoleaf-shapes-luc-giac-5-o-den-8_e690a842633a473599d56d4bf9ac452a_cf8e98b6ee214946b7056471c08d7fc5.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/nh-nanoleaf-shapes-luc-giac-5-o-den-8_e690a842633a473599d56d4bf9ac452a_cf8e98b6ee214946b7056471c08d7fc5.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bàn phím Gaming DareU EK880 RGB Black Red,1047247219,DareU,https://product.hstatic.net/200000722513/product/ek880thumb_bce977608e2848488b47cd340febe4c8_854c63aff49f4b92a854b3a4b82ab6e6.png,690000.0,524400,0.24,5.0,136,['https://product.hstatic.net/200000722513/product/ek880thumb_bce977608e2848488b47cd340febe4c8_854c63aff49f4b92a854b3a4b82ab6e6.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/ek880thumb_bce977608e2848488b47cd340febe4c8_854c63aff49f4b92a854b3a4b82ab6e6.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Đèn thông minh Nanoleaf Shapes Lục Giác 3 miếng (Bộ mở rộng) (NL42-0001HX-3PK),1047247202,Nanoleaf,https://product.hstatic.net/200000722513/product/-shapes-luc-giac-3-o-den-bo-mo-rong-1_2ac46c265a1b4038ab98fa7bf11c9607_cdefa46111c545d992e0358c5e3ebce7.png,1690000.0,1064700,0.37,3.7,282,['https://product.hstatic.net/200000722513/product/-shapes-luc-giac-3-o-den-bo-mo-rong-1_2ac46c265a1b4038ab98fa7bf11c9607_cdefa46111c545d992e0358c5e3ebce7.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/-shapes-luc-giac-3-o-den-bo-mo-rong-1_2ac46c265a1b4038ab98fa7bf11c9607_cdefa46111c545d992e0358c5e3ebce7.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Đèn thông minh Nanoleaf Elements Lục Giác 7 miếng,1047247182,Nanoleaf,https://product.hstatic.net/200000722513/product/hong-minh-nanoleaf-elements-7-o-den-1_0bf45edbddb74a4fa91e315cfd401927_41d851cf257a4e17ae2bf6c4a4103fd2.png,6490000.0,4932400,0.24,4.8,318,['https://product.hstatic.net/200000722513/product/hong-minh-nanoleaf-elements-7-o-den-1_0bf45edbddb74a4fa91e315cfd401927_41d851cf257a4e17ae2bf6c4a4103fd2.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/hong-minh-nanoleaf-elements-7-o-den-1_0bf45edbddb74a4fa91e315cfd401927_41d851cf257a4e17ae2bf6c4a4103fd2.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Đèn thông minh Nanoleaf Elements Lục Giác 3 miếng (Bộ mở rộng),1047247179,Nanoleaf,https://product.hstatic.net/200000722513/product/0472_2a3a8d2aa61b03f6799fbbb8e4632756_5f5b675a27a54841b8c81fecce3d7e59_396208735d774d748b52a7d3f7a099f3.jpg,2290000.0,1717500,0.25,3.1,109,['https://product.hstatic.net/200000722513/product/0472_2a3a8d2aa61b03f6799fbbb8e4632756_5f5b675a27a54841b8c81fecce3d7e59_396208735d774d748b52a7d3f7a099f3.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/0472_2a3a8d2aa61b03f6799fbbb8e4632756_5f5b675a27a54841b8c81fecce3d7e59_396208735d774d748b52a7d3f7a099f3.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Đèn thông minh Nanoleaf Canvas Vuông 9 miếng,1047247151,Nanoleaf,https://product.hstatic.net/200000722513/product/6213_35328802d2b6e327363addf04b6dd1ee_78dbf13f82d74aafba1b280550847f1e_9f7d5ac56cbf4ea5bcf55b754530465d.jpg,5190000.0,2646900,0.49,2.2,47,['https://product.hstatic.net/200000722513/product/6213_35328802d2b6e327363addf04b6dd1ee_78dbf13f82d74aafba1b280550847f1e_9f7d5ac56cbf4ea5bcf55b754530465d.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/6213_35328802d2b6e327363addf04b6dd1ee_78dbf13f82d74aafba1b280550847f1e_9f7d5ac56cbf4ea5bcf55b754530465d.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Bàn phím Corsair K70 RGB MK2 Silent Switch (CH-9109013-NA),1047247158,Corsair,https://product.hstatic.net/200000722513/product/thumbphim_a69d7f18416d435da51b616740f4a646_d15ce95d64f444ef9d5dfceb6e539f48.png,3590000.0,2513000,0.3,4.6,72,['https://product.hstatic.net/200000722513/product/thumbphim_a69d7f18416d435da51b616740f4a646_d15ce95d64f444ef9d5dfceb6e539f48.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/thumbphim_a69d7f18416d435da51b616740f4a646_d15ce95d64f444ef9d5dfceb6e539f48.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Combo Bundle DareU LK186G,1047247154,DareU,https://product.hstatic.net/200000722513/product/gearvn_dareulk186g_1_6dc8552596684581b99b4e50a544eca2_e55e34de415f4dec92e44a50c94ecee2.png,290000.0,174000,0.4,2.0,121,['https://product.hstatic.net/200000722513/product/gearvn_dareulk186g_1_6dc8552596684581b99b4e50a544eca2_e55e34de415f4dec92e44a50c94ecee2.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gearvn_dareulk186g_1_6dc8552596684581b99b4e50a544eca2_e55e34de415f4dec92e44a50c94ecee2.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Đèn thông minh Nanoleaf Canvas Vuông 4 miếng (Bộ mở rộng),1047247138,Nanoleaf,https://product.hstatic.net/200000722513/product/2562_d518d578828c6480d6c72f3a3a98e3dd_63ff278218f64c859390289c0fa0864e_762154646ea74be2a31952adb1527011.jpg,1790000.0,1414100,0.21,3.7,63,['https://product.hstatic.net/200000722513/product/2562_d518d578828c6480d6c72f3a3a98e3dd_63ff278218f64c859390289c0fa0864e_762154646ea74be2a31952adb1527011.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/2562_d518d578828c6480d6c72f3a3a98e3dd_63ff278218f64c859390289c0fa0864e_762154646ea74be2a31952adb1527011.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Chuột Logitech M650 Signature Graphite,1047247113,Logitech,https://product.hstatic.net/200000722513/product/untitled-1_73532b4b6b2c4db4827cd94308f7f6ad_ad28c0fafc19484488a0aa751a8a785b.jpg,620000.0,458800,0.26,4.2,143,['https://product.hstatic.net/200000722513/product/untitled-1_73532b4b6b2c4db4827cd94308f7f6ad_ad28c0fafc19484488a0aa751a8a785b.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/untitled-1_73532b4b6b2c4db4827cd94308f7f6ad_ad28c0fafc19484488a0aa751a8a785b.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Chuột Logitech G203 LightSync Blue,1047247082,Logitech,https://product.hstatic.net/200000722513/product/logitech-g203-2_2bbd758378ce425b_2829d6a5353d46f8a829d879686eb730.png,420000.0,268800,0.36,0.7,448,['https://product.hstatic.net/200000722513/product/logitech-g203-2_2bbd758378ce425b_2829d6a5353d46f8a829d879686eb730.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/logitech-g203-2_2bbd758378ce425b_2829d6a5353d46f8a829d879686eb730.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
